NombreLeccion,CanalYouTube,UrlYouTube,CursoNombre,CursoUrl,CursoId,LeccionId
Anexar videos o seminarios,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=VfvmZH4JVKo,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141682
La contraseña y sus cambios en Outlook,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=VhiZfKdNRq4,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141646
Reenvío de correos a otras cuentas,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=VwHnURrfB7M,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141684
Crear una cuenta de correo Outlook,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=VYl8EaQc5uc,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141638
Agregar contactos Outlook,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=X_oGd3KJW80,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141683
Personalización del programa,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=yiMwtU08S1k,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141643
Búsqueda de correos,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=YtoP2EscFvE,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141667
Creación de plantillas y correos más personalizados,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=z_XbCOvmFNc,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141671
Creación de reglas de Correo en Outlook,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=zDOQADIK91g,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141661
Creación de marca personal o comercial,"Programación Fácil ,SEO y Marketing",https://youtube.com/watch?v=zwj06n4yAlE,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141693
Hello World en Docker,Programador Novato,https://youtube.com/watch?v=2Uu0lk-7pdg,Docker Profesional,https://edutin.com/curso-de-docker-3986,3986,152218
Concepto de Dolibarr,Programador Novato,https://youtube.com/watch?v=NTPMRp1bL0U,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,145958
Características de una imagen en Docker,Programador Novato,https://youtube.com/watch?v=woTRh_b5zxE,Docker Profesional,https://edutin.com/curso-de-docker-3986,3986,152153
Instalación de Dolibarr,Programador Novato,https://youtube.com/watch?v=yNA0SkSsQAU,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,107567
Estructuras de control,Programamos,https://youtube.com/watch?v=6c0XmQG_kHM,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113592
Pruebas y depuración,Programamos,https://youtube.com/watch?v=8bwfpUaxHRY,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113595
Apariencia,Programamos,https://youtube.com/watch?v=a-aDVxhKyJM,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,93478
Variables,Programamos,https://youtube.com/watch?v=AfeQxgJjZHM,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113593
Moviendo objetos con la mano,Programamos,https://youtube.com/watch?v=aS51WREneFU,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113602
Programando un Arkanoid I,Programamos,https://youtube.com/watch?v=AZ6j9h1lnj4,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113603
ABP con Scratch,Programamos,https://youtube.com/watch?v=dpiAPeSsitU,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113594
Haciendo uso del sensor de audio,Programamos,https://youtube.com/watch?v=K84NowQaids,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113600
Conociendo la herramienta,Programamos,https://youtube.com/watch?v=LaJ_le67gEg,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113588
Sonidos y Música,Programamos,https://youtube.com/watch?v=MHZJ4XceAwE,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113591
Instrucciones de utilización,Programamos,https://youtube.com/watch?v=mpUkhAeAxLk,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113590
Introducción a la comunidad,Programamos,https://youtube.com/watch?v=o46W_GirXDY,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,93477
Programando un Arkanoid II,Programamos,https://youtube.com/watch?v=QyeSe8d5ec0,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113604
Listas II,Programamos,https://youtube.com/watch?v=TEqHHG7E2rk,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113597
Audio y vídeo,Programamos,https://youtube.com/watch?v=UuDtrvsaTCY,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113599
Haciendo uso del sensor del vídeo,Programamos,https://youtube.com/watch?v=uvoa9-AMwnY,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113601
Procedimientos,Programamos,https://youtube.com/watch?v=wzstUEWPvmE,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113598
Movimientos,Programamos,https://youtube.com/watch?v=x3DsXWDesJc,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,93479
Programando un Arkanoid III,Programamos,https://youtube.com/watch?v=XvIxFg9pF30,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113605
Listas I,Programamos,https://youtube.com/watch?v=YUJdQivisVY,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113596
Configuración de VPN con Zentyal,ProngeR TV,https://youtube.com/watch?v=B0FNCWoRW1w,Zentyal,https://edutin.com/curso-de-zentyal-3840,3840,159259
Configuración de correo electrónico,ProngeR TV,https://youtube.com/watch?v=X-BhSfIH7Uo,Zentyal,https://edutin.com/curso-de-zentyal-3840,3840,159253
PowerPoint,Proyecto Herramientas Informáticas,https://youtube.com/watch?v=rLZcMTCg4aY,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,135916
Tipos de tuberías (Fontanería),Proyectos BIM,https://youtube.com/watch?v=NADMYJGW2ms,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104498
Proceso de seguimiento y control,Proyectos con Miguel Salgado,https://youtube.com/watch?v=ggucmaxsg_c,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142597
Uso de gestores de paquetes (YUM y DNF),Puerto53,https://youtube.com/watch?v=hicLrdiSSxU,CentOS 7,https://edutin.com/curso-de-centos-7-3841,3841,85158
AVG TuneUP,Pundu PC,https://youtube.com/watch?v=4UV_zSvRdv0,Diplomado en Sistema Operativo Windows,https://edutin.com/curso-de-windows,3581,76751
"Conceptos de backup, replicación y recuperación",Qloudea,https://youtube.com/watch?v=JxsQnHkQIwQ,Curso de Veeam Backup & Replication,https://edutin.com/curso-de-veeam-backup-replication-3838,3838,158807
Pasos para la duplicación de datos y el almacenamiento basado en iSCSI,QNAPTV España,https://youtube.com/watch?v=KFb2LB3IU2Q,Diplomado en Windows Server,https://edutin.com/curso-de-windows-server,4485,148270
Lentes,Quique Efe,https://youtube.com/watch?v=4kzojQOSUxU,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100955
Importancia de CRM en las empresas,rammzer rhapsody,https://youtube.com/watch?v=ZcUxj4PVTXE,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,107398
Retos y complicaciones que se pueden presentar en la gestión de proyectos,Raymundo Sánchez Ticó,https://youtube.com/watch?v=yAzpRs-oC8E,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142530
Recomendaciones sobre los FPS,RBG Escuela,https://youtube.com/watch?v=4G6SpSJF-l4,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104087
Cómo grabar videos de noche o con poca luz,RBG Escuela,https://youtube.com/watch?v=eClsnl_WrkU,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104082
Cómo grabar audios para videos,RBG Escuela,https://youtube.com/watch?v=I1AOaSb-FAo,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104092
Fotografía arquitectónica,RBG Escuela,https://youtube.com/watch?v=Ip7BdPBgnRU,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100904
Guía para elegir una cámara de video,RBG Escuela,https://youtube.com/watch?v=SkQXfSCXBF8,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104074
Cómo diseñar un eje con cuerda,Recién Egresado,https://youtube.com/watch?v=BueQgxjvlwU,Diplomado en Modelado con Catia,https://edutin.com/curso-de-catia-2016,2016,109920
Mejorar el rendimiento de Windows,Red Settings,https://youtube.com/watch?v=C-HXhH5ck7k,Diplomado en Sistema Operativo Windows,https://edutin.com/curso-de-windows,3581,76743
Tipos de transmisión en IPv4,Redes Ciencias UNAM,https://youtube.com/watch?v=wCZ3_TFoF_0,Fundamentos Profesionales en Redes de Computadoras,https://edutin.com/curso-de-redes-4158,4158,93885
Cisco Packet Tracer,RedesCiber - Tu Academia de Redes y Ciberseguridad,https://youtube.com/watch?v=fN-FP_FiEI8,Diplomado en aplicaciones de la conmutación y enrutamiento en Redes de Datos,https://edutin.com/curso-de-conmutacion-y-enrutamiento-3844,3844,157225
Funciones y esencia del programa Outlook,Regla María Salas,https://youtube.com/watch?v=pDId3_lNYms,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141453
Requisitos de instalación de Windows 10,Revel Docs,https://youtube.com/watch?v=iTVRfyMXFTQ,Diplomado en Sistema Operativo Windows,https://edutin.com/curso-de-windows,3581,147164
Personalizar Interfaz,Rey3D Oficial,https://youtube.com/watch?v=-VPTMqYVTOs,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,91229
Razones para utilizar IPv6,Rino Yvan Castillo Ypanaque,https://youtube.com/watch?v=Zx4BZCppPnA,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143308
Crear sombra larga,RipTools,https://youtube.com/watch?v=b_OjH96VqNQ,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111283
Texto con efecto neón,RipTools,https://youtube.com/watch?v=BEP8akhFaIU,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111282
Dibujar líneas punteadas,RipTools,https://youtube.com/watch?v=MzOZv-ievks,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111245
Transparencia,RipTools,https://youtube.com/watch?v=piJs3FlcAGA,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111278
Crear texto estilo retro,RipTools,https://youtube.com/watch?v=RjWvtk87Pso,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111285
Herramienta buscatrazos,RipTools,https://youtube.com/watch?v=TcSrC5At9PM,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111193
Deformación de posición libre,RipTools,https://youtube.com/watch?v=ZWyY43qW4HY,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111331
Grandes fotógrafos de la historia,Rober Tomás,https://youtube.com/watch?v=jN2N8ygNQqQ,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100866
"Editar, retocar o revelar",Rober Tomás,https://youtube.com/watch?v=WMfAL1J9eIE,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,144731
Aspectos a tener en cuenta al momento de adquirir un CRM,Roberto Castro - El Productivista,https://youtube.com/watch?v=e93ux87R5_4,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,107585
El papel de CRM en los procesos de ventas,Roberto Castro - El Productivista,https://youtube.com/watch?v=uCtuLyhqFdw,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,145966
Uso de proxy reverso para balancear el tráfico a aplicaciones,Rodolfo Borja,https://youtube.com/watch?v=8wIJNANf4ME,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,158797
Funcionamiento de una calculadora Curta,rregister,https://youtube.com/watch?v=HYsOi6L_Pw4,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92884
El viewport,RT Studio,https://youtube.com/watch?v=5lQq4uzC3gU,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104319
La videocámara,rupe produccion,https://youtube.com/watch?v=1XiMfU52rGs,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,45582
Diseñar un folleto,Saber Programas Imagen,https://youtube.com/watch?v=u4XtGpZvZEk,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111340
Crear una cuenta Gmail,Saber Programas,https://youtube.com/watch?v=1DCZXDNtj40,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141469
Condicionales de preguntas,Saber Programas,https://youtube.com/watch?v=AY_2-ns3Q58,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141563
Google Forms,Saber Programas,https://youtube.com/watch?v=PrnH8qLuf1Y,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141501
Compartir en Drive,Saber Programas,https://youtube.com/watch?v=yo1-Kc5WiW8,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141484
Información del proyecto,saklar,https://youtube.com/watch?v=aT11hdrTM0c,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142790
Delimitación de tareas,saklar,https://youtube.com/watch?v=hdj4TkS8jH4,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142797
Duración de tareas,saklar,https://youtube.com/watch?v=HYPil40gNRQ,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142795
Ruta crítica (diagrama de Gantt),saklar,https://youtube.com/watch?v=kPa_pP6xzXs,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142803
Seguimiento y control,saklar,https://youtube.com/watch?v=za9oOYmNteQ,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142805
Introducción a Project,saklar,https://youtube.com/watch?v=zlMQsKGpD8o,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142788
Ruteo por OSPF,Sal Rodriguez,https://youtube.com/watch?v=0sWL3SuF3qQ,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,140992
Concepto de CRM,Salesforce Latin America,https://youtube.com/watch?v=_uv9B82CfBA,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,107092
Usos de Google Drive,Samantha Olivares,https://youtube.com/watch?v=ICzTCPjxUjI,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141465
Elementos del arte: la linea,Samuel Pinilla Hurtado,https://youtube.com/watch?v=3HaJHQpQldY,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111108
Herramienta tijeras y cuchilla,Samuel Pinilla Hurtado,https://youtube.com/watch?v=ljrR3kC4xjk,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111335
Recomendaciones y procesos para liderar un proyecto,Santander X Explorer,https://youtube.com/watch?v=ql72ZZZEOvg,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142519
Concepto de servidor web,SantiLopezWeb,https://youtube.com/watch?v=vG4LLrLXPU8,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143264
Concepto de Servidores Web,SantiLopezWeb,https://youtube.com/watch?v=vG4LLrLXPU8,Diplomado en Windows Server,https://edutin.com/curso-de-windows-server,4485,148252
La cámara fotográfica analógica,saveich,https://youtube.com/watch?v=VtyXlkJVj1I,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100983
Manejo de la interfaz gráfica de Dolibarr,Scalar Online,https://youtube.com/watch?v=1eHrmB37X8o,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,107101
Ada Lovelace - historia de la primera programadora,SciShow,https://youtube.com/watch?v=uBbVbqRvqTM,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92885
Configuración de interfaces de red,SDev,https://youtube.com/watch?v=vo3BVWdd1gY,CentOS 7,https://edutin.com/curso-de-centos-7-3841,3841,85160
Router DHCP I,SEO - Blogger y Más,https://youtube.com/watch?v=BH25w-JOsl0,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141030
Conociendo los Switch y la configuración,SEO - Blogger y Más,https://youtube.com/watch?v=CI0kfbfnows,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,140980
Router DHCP II,SEO - Blogger y Más,https://youtube.com/watch?v=WHbhHlAJMUI,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141031
